dt,dr,dh
0.00049,-0.00032631,-0.0003228
0.0004901,-0.00032624,-0.00032273
0.0004902,-0.00032617,-0.00032266
0.0004903,-0.0003261,-0.0003226
0.0004904,-0.00032604,-0.00032253
0.0004905,-0.00032597,-0.00032246
0.0004906,-0.0003259,-0.0003224
0.0004907,-0.00032583,-0.00032233
0.0004908,-0.00032577,-0.00032226
0.0004909,-0.0003257,-0.0003222
0.000491,-0.00032563,-0.00032213
0.0004911,-0.00032557,-0.00032207
0.0004912,-0.0003255,-0.000322
0.0004913,-0.00032543,-0.00032193
0.0004914,-0.00032536,-0.00032187
0.0004915,-0.0003253,-0.0003218
0.0004916,-0.00032523,-0.00032173
0.0004917,-0.00032516,-0.00032167
0.0004918,-0.0003251,-0.0003216
0.0004919,-0.00032503,-0.00032153
0.000492,-0.00032496,-0.00032147
0.0004921,-0.0003249,-0.0003214
0.0004922,-0.00032483,-0.00032134
0.0004923,-0.00032476,-0.00032127
0.0004924,-0.00032469,-0.0003212
0.0004925,-0.00032463,-0.00032114
0.0004926,-0.00032456,-0.00032107
0.0004927,-0.00032449,-0.000321
0.0004928,-0.00032443,-0.00032094
0.0004929,-0.00032436,-0.00032087
0.000493,-0.00032429,-0.00032081
0.0004931,-0.00032423,-0.00032074
0.0004932,-0.00032416,-0.00032067
0.0004933,-0.00032409,-0.00032061
0.0004934,-0.00032403,-0.00032054
0.0004935,-0.00032396,-0.00032048
0.0004936,-0.00032389,-0.00032041
0.0004937,-0.00032383,-0.00032034
0.0004938,-0.00032376,-0.00032028
0.0004939,-0.00032369,-0.00032021
0.000494,-0.00032363,-0.00032015
0.0004941,-0.00032356,-0.00032008
0.0004942,-0.00032349,-0.00032001
0.0004943,-0.00032343,-0.00031995
0.0004944,-0.00032336,-0.00031988
0.0004945,-0.00032329,-0.00031982
0.0004946,-0.00032323,-0.00031975
0.0004947,-0.00032316,-0.00031968
0.0004948,-0.00032309,-0.00031962
0.0004949,-0.00032303,-0.00031955
0.000495,-0.00032296,-0.00031949
0.0004951,-0.00032289,-0.00031942
0.0004952,-0.00032283,-0.00031935
0.0004953,-0.00032276,-0.00031929
0.0004954,-0.00032269,-0.00031922
0.0004955,-0.00032263,-0.00031916
0.0004956,-0.00032256,-0.00031909
0.0004957,-0.00032249,-0.00031903
0.0004958,-0.00032243,-0.00031896
0.0004959,-0.00032236,-0.00031889
0.000496,-0.00032229,-0.00031883
0.0004961,-0.00032223,-0.00031876
0.0004962,-0.00032216,-0.0003187
0.0004963,-0.00032209,-0.00031863
0.0004964,-0.00032203,-0.00031857
0.0004965,-0.00032196,-0.0003185
0.0004966,-0.0003219,-0.00031843
0.0004967,-0.00032183,-0.00031837
0.0004968,-0.00032176,-0.0003183
0.0004969,-0.0003217,-0.00031824
0.000497,-0.00032163,-0.00031817
0.0004971,-0.00032156,-0.00031811
0.0004972,-0.0003215,-0.00031804
0.0004973,-0.00032143,-0.00031797
0.0004974,-0.00032136,-0.00031791
0.0004975,-0.0003213,-0.00031784
0.0004976,-0.00032123,-0.00031778
0.0004977,-0.00032117,-0.00031771
0.0004978,-0.0003211,-0.00031765
0.0004979,-0.00032103,-0.00031758
0.000498,-0.00032097,-0.00031752
0.0004981,-0.0003209,-0.00031745
0.0004982,-0.00032083,-0.00031739
0.0004983,-0.00032077,-0.00031732
0.0004984,-0.0003207,-0.00031725
0.0004985,-0.00032064,-0.00031719
0.0004986,-0.00032057,-0.00031712
0.0004987,-0.0003205,-0.00031706
0.0004988,-0.00032044,-0.00031699
0.0004989,-0.00032037,-0.00031693
0.000499,-0.00032031,-0.00031686
0.0004991,-0.00032024,-0.0003168
0.0004992,-0.00032017,-0.00031673
0.0004993,-0.00032011,-0.00031667
0.0004994,-0.00032004,-0.0003166
0.0004995,-0.00031998,-0.00031654
0.0004996,-0.00031991,-0.00031647
0.0004997,-0.00031984,-0.00031641
0.0004998,-0.00031978,-0.00031634
